Latitude,Longitude,Time of Observation,Sea Surface Temperature,Latitude1,Longitude1
53.9,7.9,2015-07-07T21:00:00,61.0,54.0,8.075
54.2,8.0,2015-07-07T21:00:00,62.1,54.0,8.075
54.0,8.1,2015-07-07T21:00:00,62.2,54.0,8.075
54.9,8.2,2015-07-07T21:00:00,62.8,54.9,8.075
53.8,8.2,2015-07-07T21:00:00,68.7,54.0,8.075
50.9,1.0,2015-07-07T21:00:00,68.0,50.4,1.275
58.0,4.5,2015-07-07T21:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-07T22:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-07T22:00:00,60.3,51.3,2.125
53.2,2.8,2015-07-07T22:00:00,57.9,53.1,2.9749999999999996
55.0,6.4,2015-07-07T22:00:00,59.5,54.9,6.375
54.4,7.5,2015-07-07T22:00:00,61.7,54.0,7.225
54.2,7.8,2015-07-07T22:00:00,60.1,54.0,8.075
53.9,7.9,2015-07-07T22:00:00,61.3,54.0,8.075
54.2,8.0,2015-07-07T22:00:00,62.2,54.0,8.075
54.0,8.1,2015-07-07T22:00:00,60.8,54.0,8.075
53.8,8.2,2015-07-07T22:00:00,69.1,54.0,8.075
50.9,1.0,2015-07-07T22:00:00,68.0,50.4,1.275
58.0,4.5,2015-07-07T22:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-07T23:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-07T23:00:00,60.3,51.3,2.125
53.2,2.8,2015-07-07T23:00:00,58.1,53.1,2.9749999999999996
55.0,6.4,2015-07-07T23:00:00,59.7,54.9,6.375
54.3,7.7,2015-07-07T23:00:00,61.9,54.0,8.075
54.2,7.8,2015-07-07T23:00:00,60.1,54.0,8.075
53.9,7.9,2015-07-07T23:00:00,61.0,54.0,8.075
54.2,8.0,2015-07-07T23:00:00,61.9,54.0,8.075
54.0,8.1,2015-07-07T23:00:00,60.6,54.0,8.075
54.9,8.2,2015-07-07T23:00:00,62.8,54.9,8.075
53.8,8.2,2015-07-07T23:00:00,68.9,54.0,8.075
50.9,1.0,2015-07-07T23:00:00,68.0,50.4,1.275
58.0,4.6,2015-07-07T23:49:00,56.1,57.6,4.675
51.2,1.8,2015-07-08T00:00:00,60.1,51.3,2.125
51.4,2.0,2015-07-08T00:00:00,60.3,51.3,2.125
53.3,2.8,2015-07-08T00:00:00,58.3,53.1,2.9749999999999996
56.5,3.2,2015-07-08T00:00:00,58.1,56.699999999999996,2.9749999999999996
52.3,3.5,2015-07-08T00:00:00,60.6,52.199999999999996,3.8249999999999997
52.8,4.2,2015-07-08T00:00:00,60.8,53.1,3.8249999999999997
55.0,6.4,2015-07-08T00:00:00,59.7,54.9,6.375
53.9,7.9,2015-07-08T00:00:00,60.1,54.0,8.075
54.2,7.9,2015-07-08T00:00:00,59.7,54.0,8.075
54.2,8.0,2015-07-08T00:00:00,61.9,54.0,8.075
54.0,8.1,2015-07-08T00:00:00,60.4,54.0,8.075
54.9,8.2,2015-07-08T00:00:00,62.8,54.9,8.075
53.8,8.2,2015-07-08T00:00:00,68.9,54.0,8.075
50.9,1.0,2015-07-08T00:00:00,68.2,50.4,1.275
58.0,4.6,2015-07-08T00:49:00,56.1,57.6,4.675
51.2,1.8,2015-07-08T01:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-08T01:00:00,60.1,51.3,2.125
53.3,2.7,2015-07-08T01:00:00,58.5,53.1,2.9749999999999996
55.0,6.4,2015-07-08T01:00:00,59.5,54.9,6.375
54.2,7.8,2015-07-08T01:00:00,59.2,54.0,8.075
53.9,7.9,2015-07-08T01:00:00,60.3,54.0,8.075
54.2,8.0,2015-07-08T01:00:00,61.3,54.0,8.075
54.2,8.0,2015-07-08T01:00:00,62.2,54.0,8.075
54.0,8.1,2015-07-08T01:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-08T01:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T01:00:00,68.4,54.0,8.075
50.9,1.0,2015-07-08T01:00:00,67.8,50.4,1.275
58.0,4.6,2015-07-08T01:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T02:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-08T02:00:00,60.1,51.3,2.125
53.3,2.7,2015-07-08T02:00:00,58.5,53.1,2.9749999999999996
55.0,6.4,2015-07-08T02:00:00,59.4,54.9,6.375
54.2,7.8,2015-07-08T02:00:00,59.2,54.0,8.075
53.9,7.9,2015-07-08T02:00:00,60.3,54.0,8.075
54.2,8.0,2015-07-08T02:00:00,61.3,54.0,8.075
54.2,8.0,2015-07-08T02:00:00,62.2,54.0,8.075
54.0,8.1,2015-07-08T02:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-08T02:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T02:00:00,68.0,54.0,8.075
50.9,1.0,2015-07-08T02:00:00,67.8,50.4,1.275
58.0,4.6,2015-07-08T02:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T03:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-08T03:00:00,59.9,51.3,2.125
53.2,2.7,2015-07-08T03:00:00,58.3,53.1,2.9749999999999996
56.5,3.2,2015-07-08T03:00:00,57.6,56.699999999999996,2.9749999999999996
55.0,6.4,2015-07-08T03:00:00,59.5,54.9,6.375
54.2,7.8,2015-07-08T03:00:00,59.2,54.0,8.075
53.9,7.9,2015-07-08T03:00:00,60.4,54.0,8.075
54.1,7.9,2015-07-08T03:00:00,60.1,54.0,8.075
54.2,7.9,2015-07-08T03:00:00,61.7,54.0,8.075
54.0,8.1,2015-07-08T03:00:00,62.2,54.0,8.075
54.9,8.2,2015-07-08T03:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T03:00:00,66.9,54.0,8.075
50.9,1.0,2015-07-08T03:00:00,67.6,50.4,1.275
58.0,4.6,2015-07-08T03:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T04:00:00,60.1,51.3,2.125
51.4,2.0,2015-07-08T04:00:00,59.9,51.3,2.125
53.3,2.8,2015-07-08T04:00:00,58.3,53.1,2.9749999999999996
55.0,6.4,2015-07-08T04:00:00,59.5,54.9,6.375
54.1,7.7,2015-07-08T04:00:00,58.3,54.0,8.075
54.2,7.8,2015-07-08T04:00:00,59.0,54.0,8.075
53.9,7.9,2015-07-08T04:00:00,60.6,54.0,8.075
54.2,8.0,2015-07-08T04:00:00,61.0,54.0,8.075
54.0,8.1,2015-07-08T04:00:00,61.7,54.0,8.075
54.9,8.2,2015-07-08T04:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T04:00:00,66.6,54.0,8.075
50.9,1.0,2015-07-08T04:00:00,67.5,50.4,1.275
58.0,4.6,2015-07-08T04:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T05:00:00,60.1,51.3,2.125
51.4,2.0,2015-07-08T05:00:00,59.9,51.3,2.125
53.3,2.8,2015-07-08T05:00:00,58.5,53.1,2.9749999999999996
55.0,6.4,2015-07-08T05:00:00,59.5,54.9,6.375
54.1,7.4,2015-07-08T05:00:00,58.6,54.0,7.225
54.2,7.8,2015-07-08T05:00:00,59.0,54.0,8.075
53.9,7.9,2015-07-08T05:00:00,60.3,54.0,8.075
54.1,7.9,2015-07-08T05:00:00,61.0,54.0,8.075
54.0,8.1,2015-07-08T05:00:00,61.7,54.0,8.075
54.9,8.2,2015-07-08T05:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T05:00:00,66.4,54.0,8.075
55.7,1.0,2015-07-08T05:00:00,54.0,55.8,1.275
50.9,1.0,2015-07-08T05:00:00,67.3,50.4,1.275
58.0,4.6,2015-07-08T05:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T06:00:00,59.9,51.3,2.125
58.4,1.9,2015-07-08T06:00:00,52.0,58.5,2.125
51.4,2.0,2015-07-08T06:00:00,59.9,51.3,2.125
53.4,2.8,2015-07-08T06:00:00,58.5,53.1,2.9749999999999996
56.5,3.2,2015-07-08T06:00:00,57.7,56.699999999999996,2.9749999999999996
55.0,6.4,2015-07-08T06:00:00,59.4,54.9,6.375
57.2,7.0,2015-07-08T06:00:00,59.0,56.699999999999996,7.225
54.1,7.4,2015-07-08T06:00:00,58.6,54.0,7.225
54.2,7.8,2015-07-08T06:00:00,59.2,54.0,8.075
53.9,7.9,2015-07-08T06:00:00,60.6,54.0,8.075
54.2,7.9,2015-07-08T06:00:00,61.5,54.0,8.075
54.0,8.1,2015-07-08T06:00:00,61.7,54.0,8.075
54.9,8.2,2015-07-08T06:00:00,62.6,54.9,8.075
53.8,8.2,2015-07-08T06:00:00,66.4,54.0,8.075
50.9,1.0,2015-07-08T06:00:00,67.1,50.4,1.275
58.0,4.6,2015-07-08T06:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T07:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-08T07:00:00,59.9,51.3,2.125
53.6,2.8,2015-07-08T07:00:00,58.5,53.1,2.9749999999999996
55.0,6.4,2015-07-08T07:00:00,59.4,54.9,6.375
54.2,7.8,2015-07-08T07:00:00,59.4,54.0,8.075
53.9,7.9,2015-07-08T07:00:00,60.4,54.0,8.075
54.2,7.9,2015-07-08T07:00:00,61.7,54.0,8.075
54.0,8.1,2015-07-08T07:00:00,61.7,54.0,8.075
54.9,8.2,2015-07-08T07:00:00,62.6,54.9,8.075
50.9,1.0,2015-07-08T07:00:00,67.8,50.4,1.275
58.0,4.6,2015-07-08T07:49:00,56.5,57.6,4.675
51.2,1.8,2015-07-08T08:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-08T08:00:00,59.9,51.3,2.125
53.7,2.7,2015-07-08T08:00:00,56.1,54.0,2.9749999999999996
55.0,6.4,2015-07-08T08:00:00,59.5,54.9,6.375
54.1,7.2,2015-07-08T08:00:00,59.2,54.0,7.225
54.2,7.8,2015-07-08T08:00:00,59.5,54.0,8.075
53.9,7.9,2015-07-08T08:00:00,60.3,54.0,8.075
54.2,7.9,2015-07-08T08:00:00,61.9,54.0,8.075
54.0,8.1,2015-07-08T08:00:00,62.2,54.0,8.075
54.9,8.2,2015-07-08T08:00:00,62.6,54.9,8.075
54.1,8.2,2015-07-08T08:00:00,63.5,54.0,8.075
50.9,1.0,2015-07-08T08:00:00,68.0,50.4,1.275
58.0,4.6,2015-07-08T08:49:00,56.5,57.6,4.675
51.2,1.8,2015-07-08T09:00:00,60.3,51.3,2.125
58.4,1.9,2015-07-08T09:00:00,52.0,58.5,2.125
51.4,2.0,2015-07-08T09:00:00,60.1,51.3,2.125
53.9,2.8,2015-07-08T09:00:00,55.6,54.0,2.9749999999999996
56.5,3.2,2015-07-08T09:00:00,57.6,56.699999999999996,2.9749999999999996
55.0,6.4,2015-07-08T09:00:00,59.4,54.9,6.375
54.1,7.2,2015-07-08T09:00:00,59.4,54.0,7.225
54.2,7.8,2015-07-08T09:00:00,59.7,54.0,8.075
53.9,7.8,2015-07-08T09:00:00,60.8,54.0,8.075
54.2,7.9,2015-07-08T09:00:00,62.1,54.0,8.075
54.1,8.1,2015-07-08T09:00:00,62.2,54.0,8.075
54.9,8.2,2015-07-08T09:00:00,62.6,54.9,8.075
50.9,1.0,2015-07-08T09:00:00,67.6,50.4,1.275
58.0,4.6,2015-07-08T09:49:00,56.5,57.6,4.675
51.2,1.8,2015-07-08T10:00:00,60.4,51.3,2.125
51.4,2.0,2015-07-08T10:00:00,60.1,51.3,2.125
55.0,6.4,2015-07-08T10:00:00,59.4,54.9,6.375
54.1,7.4,2015-07-08T10:00:00,58.5,54.0,7.225
54.2,7.8,2015-07-08T10:00:00,59.7,54.0,8.075
54.2,7.9,2015-07-08T10:00:00,62.2,54.0,8.075
54.1,7.9,2015-07-08T10:00:00,64.6,54.0,8.075
54.0,8.1,2015-07-08T10:00:00,61.3,54.0,8.075
54.9,8.2,2015-07-08T10:00:00,62.6,54.9,8.075
50.9,1.0,2015-07-08T10:00:00,67.6,50.4,1.275
58.0,4.6,2015-07-08T10:49:00,56.5,57.6,4.675
51.2,1.8,2015-07-08T11:00:00,60.4,51.3,2.125
51.4,2.0,2015-07-08T11:00:00,60.3,51.3,2.125
53.9,3.1,2015-07-08T11:00:00,56.5,54.0,2.9749999999999996
55.0,6.4,2015-07-08T11:00:00,59.2,54.9,6.375
54.2,7.5,2015-07-08T11:00:00,62.6,54.0,7.225
54.2,7.6,2015-07-08T11:00:00,61.0,54.0,7.225
54.2,7.8,2015-07-08T11:00:00,59.7,54.0,8.075
53.9,7.9,2015-07-08T11:00:00,61.3,54.0,8.075
54.2,7.9,2015-07-08T11:00:00,62.2,54.0,8.075
54.0,8.1,2015-07-08T11:00:00,60.6,54.0,8.075
54.9,8.2,2015-07-08T11:00:00,62.8,54.9,8.075
50.9,1.0,2015-07-08T11:00:00,67.6,50.4,1.275
58.0,4.6,2015-07-08T11:49:00,56.5,57.6,4.675
51.2,1.8,2015-07-08T12:00:00,60.3,51.3,2.125
58.4,1.9,2015-07-08T12:00:00,52.2,58.5,2.125
51.4,2.0,2015-07-08T12:00:00,60.3,51.3,2.125
53.9,3.2,2015-07-08T12:00:00,57.0,54.0,2.9749999999999996
56.5,3.2,2015-07-08T12:00:00,57.7,56.699999999999996,2.9749999999999996
55.0,6.4,2015-07-08T12:00:00,59.2,54.9,6.375
54.4,7.1,2015-07-08T12:00:00,61.2,54.0,7.225
54.2,7.8,2015-07-08T12:00:00,59.7,54.0,8.075
53.9,7.9,2015-07-08T12:00:00,61.0,54.0,8.075
54.1,7.9,2015-07-08T12:00:00,59.2,54.0,8.075
54.2,7.9,2015-07-08T12:00:00,62.4,54.0,8.075
54.0,8.1,2015-07-08T12:00:00,60.4,54.0,8.075
54.9,8.2,2015-07-08T12:00:00,62.8,54.9,8.075
50.9,1.0,2015-07-08T12:00:00,68.0,50.4,1.275
58.0,4.6,2015-07-08T12:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T13:00:00,60.4,51.3,2.125
51.4,2.0,2015-07-08T13:00:00,60.3,51.3,2.125
53.9,3.5,2015-07-08T13:00:00,58.6,54.0,3.8249999999999997
55.0,6.4,2015-07-08T13:00:00,59.2,54.9,6.375
54.6,6.6,2015-07-08T13:00:00,61.0,54.9,6.375
54.2,7.8,2015-07-08T13:00:00,60.1,54.0,8.075
53.9,7.9,2015-07-08T13:00:00,60.8,54.0,8.075
54.2,7.9,2015-07-08T13:00:00,62.4,54.0,8.075
54.0,8.1,2015-07-08T13:00:00,61.0,54.0,8.075
54.2,8.1,2015-07-08T13:00:00,61.3,54.0,8.075
54.9,8.2,2015-07-08T13:00:00,62.8,54.9,8.075
50.9,1.0,2015-07-08T13:00:00,68.0,50.4,1.275
58.0,4.6,2015-07-08T13:49:00,56.3,57.6,4.675
51.2,1.8,2015-07-08T14:00:00,60.3,51.3,2.125
51.4,2.0,2015-07-08T14:00:00,60.4,51.3,2.125
53.8,3.5,2015-07-08T14:00:00,57.7,54.0,3.8249999999999997
54.8,6.2,2015-07-08T14:00:00,61.0,54.9,6.375
54.2,7.8,2015-07-08T14:00:00,59.9,54.0,8.075
53.9,7.8,2015-07-08T14:00:00,61.2,54.0,8.075
54.2,7.9,2015-07-08T14:00:00,62.4,54.0,8.075
54.2,8.0,2015-07-08T14:00:00,60.3,54.0,8.075
54.0,8.1,2015-07-08T14:00:00,61.7,54.0,8.075
54.9,8.2,2015-07-08T14:00:00,62.8,54.9,8.075
50.9,1.0,2015-07-08T14:00:00,68.2,50.4,1.275
58.0,4.6,2015-07-08T14:49:00,56.1,57.6,4.675
51.2,1.8,2015-07-08T15:00:00,60.3,51.3,2.125
58.4,1.9,2015-07-08T15:00:00,53.1,58.5,2.125
51.4,2.0,2015-07-08T15:00:00,60.4,51.3,2.125
53.6,3.5,2015-07-08T15:00:00,58.5,53.1,3.8249999999999997
54.9,5.8,2015-07-08T15:00:00,60.6,54.9,5.5249999999999995
55.0,6.4,2015-07-08T15:00:00,58.5,54.9,6.375
